Employee_ID,Age,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Department_HR,Department_Operations,Department_Sales,Department_Tech,Job_Satisfaction_Level_Low,Job_Satisfaction_Level_Medium,Promotion_in_Last_2_Years_Yes,Attrition_Yes
E5837,39,20,148,6,4,True,False,False,False,True,False,False,False
E5838,43,13,221,21,4,False,False,False,False,False,False,False,False
E5839,54,21,150,17,4,False,False,False,True,False,False,False,False
E5840,33,29,194,20,3,False,True,False,False,False,False,False,False
E5841,49,22,149,21,3,False,True,False,False,False,True,False,False
E5842,56,4,199,38,3,False,False,False,True,False,True,False,True
E5843,42,28,177,11,3,False,False,False,False,False,True,False,False
E5844,56,29,176,10,4,False,False,False,True,True,False,True,True
E5845,29,17,206,11,4,True,False,False,False,True,False,False,False
E5846,59,0,242,25,4,True,False,False,False,False,True,False,True
E5847,39,16,216,29,4,False,False,False,True,False,True,False,False
E5848,58,2,234,14,3,False,False,False,False,True,False,False,False
E5849,26,6,156,7,2,False,True,False,False,False,True,False,False
E5850,35,26,177,42,5,True,False,False,False,True,False,False,False
E5851,40,27,147,17,3,True,False,False,False,False,True,False,False
E5852,29,30,156,9,5,False,False,False,False,False,True,False,False
E5853,52,14,125,7,3,True,False,False,False,True,False,False,False
E5854,24,7,181,37,2,True,False,False,False,True,False,False,False
E5855,38,5,152,34,4,False,False,False,False,True,False,False,False
E5856,25,27,208,19,4,False,False,False,True,True,False,True,False
E5857,40,3,197,11,4,False,True,False,False,False,True,True,False
E5858,43,29,159,48,1,False,True,False,False,False,False,False,False
E5859,31,16,238,2,4,True,False,False,False,False,True,False,True
E5860,57,33,161,19,3,False,True,False,False,False,False,False,False
E5861,42,5,137,49,3,False,False,False,True,False,False,False,False
E5862,24,34,134,11,5,True,False,False,False,False,True,False,False
E5863,49,15,153,23,4,False,True,False,False,True,False,False,False
E5864,54,1,181,15,2,False,False,True,False,False,False,False,False
E5865,33,7,157,9,3,False,False,True,False,False,True,False,False
E5866,29,14,190,18,3,False,False,True,False,False,False,False,False
E5867,51,26,142,40,4,False,False,True,False,False,True,False,True
E5868,27,15,245,13,3,False,False,True,False,False,True,False,False
E5869,24,0,139,13,4,True,False,False,False,False,False,False,False
E5870,39,9,172,21,4,False,False,False,False,False,True,False,False
E5871,50,6,249,3,2,False,False,False,False,False,True,True,False
E5872,51,9,140,46,1,True,False,False,False,False,True,False,False
E5873,55,11,195,33,3,True,False,False,False,False,False,False,False
E5874,41,16,161,17,4,False,False,False,True,False,True,False,False
E5875,51,11,176,33,3,False,False,False,False,False,True,False,False
E5876,39,14,241,17,4,False,False,True,False,False,True,False,False
E5877,51,31,210,39,3,True,False,False,False,False,True,False,True
E5878,52,31,231,30,4,False,False,True,False,True,False,False,False
E5879,22,25,129,41,1,False,False,False,False,True,False,False,False
E5880,30,13,191,19,1,False,True,False,False,True,False,False,False
E5881,22,25,180,35,4,False,True,False,False,False,False,False,True
E5882,22,4,140,41,4,True,False,False,False,False,True,True,False
E5883,44,3,240,9,3,False,False,False,True,False,True,True,False
E5884,37,27,205,2,3,False,False,True,False,False,False,False,False
E5885,52,0,167,20,3,True,False,False,False,True,False,False,False
E5886,36,12,128,35,2,False,False,False,True,True,False,False,False
E5887,36,2,232,9,4,False,False,True,False,False,False,False,False
E5888,59,24,239,6,3,False,False,False,False,False,True,False,False
E5889,51,15,159,21,3,False,True,False,False,True,False,False,False
E5890,44,20,195,22,3,False,False,False,True,False,False,False,False
E5891,21,12,183,11,4,False,False,True,False,False,True,False,False
E5892,31,7,213,38,3,True,False,False,False,False,False,False,False
E5893,41,18,189,12,3,False,False,True,False,True,False,False,False
E5894,24,15,183,39,3,True,False,False,False,False,True,False,False
E5895,27,11,144,12,4,False,True,False,False,False,True,False,True
E5896,46,19,155,32,3,False,True,False,False,False,True,False,True
E5897,32,17,140,30,2,False,False,True,False,True,False,False,False
E5898,51,11,187,47,5,False,False,True,False,True,False,True,False
E5899,37,24,160,27,3,True,False,False,False,False,True,False,True
E5900,53,10,134,18,2,True,False,False,False,False,True,False,False
E5901,31,21,142,20,4,False,False,False,True,True,False,False,False
E5902,48,33,231,31,4,False,False,False,True,False,True,False,False
E5903,52,12,171,25,3,False,False,False,True,False,True,False,False
E5904,21,11,234,12,3,False,False,True,False,False,True,False,False
E5905,48,27,163,28,2,False,False,False,True,False,True,False,True
E5906,27,26,127,6,3,False,False,True,False,False,True,False,False
E5907,22,12,218,46,2,False,True,False,False,False,True,False,False
E5908,44,26,170,25,3,False,False,False,False,True,False,True,True
E5909,24,30,218,5,3,False,True,False,False,True,False,False,False
E5910,39,1,240,31,3,False,False,True,False,False,True,True,False
E5911,46,17,209,35,3,False,False,True,False,False,False,False,False
E5912,31,25,149,22,3,False,False,False,False,True,False,False,False
E5913,31,30,150,10,3,True,False,False,False,False,True,False,False
E5914,23,21,186,20,2,True,False,False,False,True,False,False,False
E5915,32,18,236,18,3,True,False,False,False,False,True,False,False
E5916,23,13,124,33,2,False,False,False,True,True,False,False,False
E5917,47,13,196,48,4,True,False,False,False,False,False,False,True
E5918,22,28,131,46,4,False,False,False,True,False,True,False,False
E5919,36,16,178,49,4,False,False,False,True,True,False,False,False
E5920,22,8,184,43,3,True,False,False,False,False,True,False,False
E5921,50,0,171,34,3,True,False,False,False,True,False,False,False
E5922,40,3,162,48,4,False,False,False,False,True,False,False,False
E5923,58,6,202,30,3,False,False,False,False,True,False,False,True
E5924,48,10,212,45,1,False,False,False,True,False,False,False,False
E5925,45,13,182,28,5,False,False,False,False,True,False,False,True
E5926,52,18,230,5,1,False,False,False,True,False,False,False,False
E5927,30,2,169,35,3,False,False,True,False,True,False,False,False
E5928,53,7,231,30,3,False,False,False,True,True,False,False,False
E5929,33,28,158,31,4,False,False,False,True,False,False,False,False
E5930,57,8,199,39,5,False,False,False,False,False,True,False,False
E5931,36,18,136,19,5,False,False,True,False,False,True,False,False
E5932,42,11,162,21,3,False,True,False,False,False,True,False,False
E5933,40,26,168,2,4,False,True,False,False,True,False,False,False
E5934,47,24,124,7,1,False,True,False,False,False,True,True,False
E5935,36,16,248,44,3,False,False,True,False,False,True,False,False
E5936,54,32,186,18,4,True,False,False,False,True,False,False,True
E5937,52,13,231,30,3,False,False,True,False,False,False,False,False
E5938,46,27,143,31,1,False,False,False,False,False,True,False,False
E5939,45,17,148,14,2,False,False,False,True,True,False,False,False
E5940,22,32,163,38,3,False,False,False,True,False,True,False,False
E5941,32,14,184,30,2,False,False,False,False,False,False,False,False
E5942,29,10,239,2,3,False,False,False,False,False,True,False,True
E5943,32,14,245,31,3,False,False,False,True,False,True,False,False
E5944,46,29,150,9,3,True,False,False,False,False,False,False,False
E5945,29,14,129,27,1,True,False,False,False,False,True,False,False
E5946,30,22,130,26,4,True,False,False,False,False,True,False,False
E5947,52,14,201,47,4,False,False,False,False,True,False,False,False
E5948,54,28,143,45,3,False,False,False,True,False,True,False,False
E5949,40,10,158,39,3,False,False,False,True,False,True,False,False
E5950,59,17,238,42,3,False,False,False,True,False,False,False,False
E5951,22,30,195,30,4,False,False,True,False,True,False,False,False
E5952,21,8,169,33,5,False,False,True,False,True,False,False,True
E5953,56,21,126,4,1,False,True,False,False,True,False,False,False
E5954,44,10,219,10,1,False,False,True,False,False,True,False,True
E5955,47,16,200,6,4,True,False,False,False,True,False,False,False
E5956,22,32,187,7,2,True,False,False,False,False,False,True,False
E5957,51,10,156,16,5,True,False,False,False,False,False,True,False
E5958,34,7,202,43,4,True,False,False,False,False,True,False,False
E5959,22,3,173,49,3,False,True,False,False,True,False,True,False
E5960,49,18,209,38,3,True,False,False,False,False,True,False,False
E5961,35,23,150,40,4,False,False,False,False,False,False,False,False
E5962,32,17,219,13,2,False,False,False,False,True,False,False,True
E5963,57,32,212,23,4,False,False,False,False,False,True,False,False
E5964,48,9,208,29,1,False,False,True,False,False,True,False,False
E5965,40,13,242,49,5,False,False,False,True,False,False,False,False
E5966,59,6,237,14,2,False,True,False,False,True,False,False,True
E5967,44,11,166,3,4,False,False,False,False,True,False,False,True
E5968,41,21,122,12,1,False,False,False,False,False,True,False,False
E5969,30,26,137,4,3,True,False,False,False,False,True,False,False
E5970,34,10,177,30,3,False,False,False,False,False,True,False,False
E5971,57,12,190,11,1,True,False,False,False,True,False,False,False
E5972,38,31,200,29,3,True,False,False,False,False,True,False,False
E5973,44,7,171,48,3,False,False,False,True,False,True,False,False
E5974,34,6,162,9,3,False,False,True,False,False,True,False,False
E5975,54,16,186,29,3,True,False,False,False,False,False,False,False
E5976,32,21,208,25,4,True,False,False,False,False,False,True,True
E5977,42,33,230,43,2,False,False,False,True,False,True,False,False
E5978,26,19,202,5,1,True,False,False,False,False,True,False,False
E5979,56,7,198,26,3,False,True,False,False,False,True,False,True
E5980,56,21,204,19,4,False,False,True,False,True,False,False,False
E5981,42,26,140,27,4,False,True,False,False,False,True,False,True
E5982,34,33,241,19,3,False,False,False,False,True,False,False,False
E5983,36,20,147,11,4,False,False,True,False,True,False,False,False
E5984,56,14,151,44,4,False,False,False,False,False,True,False,False
E5985,45,4,173,20,3,True,False,False,False,False,True,True,True
E5986,52,16,242,29,2,False,False,False,True,False,True,False,False
E5987,53,7,206,48,3,False,True,False,False,False,True,False,False
E5988,56,18,159,9,2,False,False,False,False,False,False,False,False
E5989,40,4,189,4,3,True,False,False,False,False,True,False,True
E5990,38,22,143,36,3,False,True,False,False,False,True,False,False
E5991,58,18,193,7,3,False,True,False,False,True,False,False,False
E5992,23,13,217,29,2,False,False,False,False,False,False,False,False
E5993,43,9,191,16,4,True,False,False,False,True,False,False,False
E5994,52,30,146,2,3,False,False,False,True,False,False,False,False
E5995,36,12,208,20,3,False,False,False,False,False,False,False,False
E5996,25,21,140,15,5,False,True,False,False,False,True,False,False
E5997,24,9,240,31,3,False,True,False,False,False,False,False,False
E5998,41,30,158,26,3,False,False,True,False,False,True,False,False
E5999,34,34,151,5,4,True,False,False,False,False,False,False,False
E6000,59,12,204,41,4,False,False,True,False,False,True,False,False
E6001,51,29,128,15,2,False,False,False,True,False,True,False,False
E6002,34,33,169,44,4,False,False,False,False,True,False,False,False
E6003,26,34,120,2,5,False,True,False,False,False,True,False,False
E6004,32,3,123,39,3,True,False,False,False,False,False,False,False
E6005,36,3,123,19,3,False,True,False,False,False,False,False,False
E6006,37,5,209,39,4,False,False,True,False,False,False,False,False
E6007,43,27,134,6,2,False,False,True,False,True,False,False,False
E6008,34,29,228,10,3,False,False,False,False,False,True,False,False
E6009,27,26,151,28,4,True,False,False,False,False,True,False,False
E6010,52,4,182,2,3,True,False,False,False,False,True,False,False
E6011,35,34,227,20,1,False,False,False,False,False,True,False,False
E6012,37,14,227,31,3,False,False,True,False,False,True,False,False
E6013,54,18,133,29,3,False,False,True,False,False,True,True,False
E6014,25,29,142,38,3,False,False,True,False,False,True,False,False
E6015,47,31,230,10,4,False,True,False,False,False,True,False,True
E6016,43,28,184,16,4,False,False,False,True,False,True,False,True
E6017,34,5,160,24,3,False,False,True,False,True,False,False,False
E6018,35,25,145,49,5,False,False,False,True,False,False,False,False
E6019,53,26,167,24,5,False,False,False,True,True,False,False,False
E6020,51,34,151,8,1,True,False,False,False,False,True,False,False
E6021,55,27,201,44,3,False,False,False,False,True,False,False,False
E6022,37,4,228,28,3,False,True,False,False,False,True,False,True
E6023,48,15,122,14,2,False,False,False,True,False,False,False,False
E6024,39,17,181,18,3,False,True,False,False,True,False,False,False
E6025,43,12,198,14,3,True,False,False,False,False,False,False,False
E6026,52,24,129,38,1,False,False,True,False,True,False,False,False
E6027,33,9,242,34,2,False,False,False,True,True,False,False,False
E6028,40,28,221,39,1,False,False,False,False,False,False,False,False
E6029,55,9,229,12,1,True,False,False,False,False,True,False,False
E6030,25,5,189,15,3,False,True,False,False,True,False,False,True
E6031,29,15,173,2,3,False,False,True,False,False,False,False,False
E6032,49,24,195,30,5,False,True,False,False,False,True,True,False
E6033,26,3,159,0,2,False,False,False,False,True,False,False,False
E6034,45,33,146,34,5,False,False,False,True,False,False,False,True
E6035,51,18,193,15,1,False,False,False,False,False,True,False,False
E6036,42,32,162,0,3,False,True,False,False,True,False,False,True
E6037,22,3,165,49,2,False,True,False,False,False,False,False,False
E6038,25,33,183,13,4,False,False,False,False,False,True,False,True
E6039,47,11,217,6,1,False,False,False,False,False,True,False,False
E6040,45,30,245,22,5,False,False,False,False,False,False,False,False
E6041,28,15,177,34,1,False,False,True,False,False,False,False,True
E6042,21,1,148,28,2,False,True,False,False,True,False,True,False
E6043,40,1,146,21,3,True,False,False,False,False,False,False,False
E6044,43,5,186,15,4,False,False,True,False,False,True,False,False
E6045,52,22,233,28,5,False,False,True,False,False,True,False,False
E6046,31,15,197,5,3,False,False,True,False,False,False,False,True
E6047,59,18,209,17,4,True,False,False,False,False,True,False,False
E6048,44,23,161,28,4,False,False,False,False,False,True,False,False
E6049,31,26,132,24,3,False,True,False,False,False,True,False,True
E6050,49,6,148,44,4,False,False,False,True,False,True,False,False
E6051,46,29,128,1,1,False,False,False,True,True,False,True,False
E6052,36,13,151,43,3,False,True,False,False,False,False,False,False
E6053,55,14,205,31,4,True,False,False,False,False,False,True,False
E6054,40,11,177,35,3,False,False,False,True,False,True,False,False
E6055,23,28,176,31,4,False,False,True,False,False,True,False,False
E6056,21,22,144,40,4,False,False,False,True,True,False,False,False
E6057,21,12,195,19,4,False,True,False,False,False,False,True,False
E6058,37,8,234,36,2,False,False,True,False,False,True,False,False
E6059,22,23,202,41,2,False,False,False,True,True,False,True,True
E6060,49,29,132,37,1,False,True,False,False,False,False,False,False
E6061,40,0,141,32,5,True,False,False,False,False,False,True,False
E6062,26,9,203,4,2,False,True,False,False,False,True,True,False
E6063,28,14,226,5,3,True,False,False,False,True,False,False,False
E6064,49,8,142,21,3,False,False,True,False,True,False,False,True
E6065,53,12,133,20,1,False,True,False,False,False,True,False,False
E6066,23,22,213,18,3,False,False,False,False,False,True,True,False
E6067,55,32,206,42,1,False,False,False,False,False,True,False,False
E6068,25,8,230,14,3,False,False,False,False,False,True,False,False
E6069,47,2,171,33,5,False,False,False,False,False,True,True,False
E6070,32,29,202,46,4,False,False,False,False,False,True,False,False
E6071,40,8,160,6,4,True,False,False,False,False,False,False,True
E6072,40,24,125,16,3,False,True,False,False,False,True,False,False
E6073,29,23,218,43,4,False,False,True,False,False,False,False,False
E6074,59,31,204,43,5,False,False,False,False,False,False,False,True
E6075,24,6,179,4,5,False,False,False,False,True,False,False,False
E6076,39,24,149,38,1,False,False,True,False,False,False,False,False
E6077,58,19,189,1,4,False,False,True,False,True,False,False,True
E6078,47,16,124,26,2,False,False,False,False,False,False,False,False
E6079,33,25,198,44,3,True,False,False,False,False,True,False,False
E6080,33,18,162,23,3,False,False,True,False,False,True,False,False
E6081,42,2,196,40,4,False,True,False,False,False,True,False,True
E6082,48,27,125,46,3,False,True,False,False,True,False,False,False
E6083,42,21,121,27,2,True,False,False,False,True,False,False,True
E6084,39,18,136,46,4,False,False,False,True,False,False,False,False
E6085,28,15,207,0,3,True,False,False,False,False,True,False,False
E6086,28,5,131,20,1,False,False,False,False,False,True,False,False
E6087,46,30,197,27,3,False,False,False,True,False,False,False,False
E6088,46,33,126,2,3,False,False,False,False,True,False,False,False
E6089,43,30,192,29,1,False,True,False,False,False,True,False,False
E6090,33,10,197,0,2,False,False,True,False,False,True,False,False
E6091,48,5,144,44,5,False,False,False,False,True,False,False,False
E6092,29,26,172,46,4,False,True,False,False,False,False,False,False
E6093,40,6,201,44,2,True,False,False,False,False,True,False,True
E6094,39,31,200,17,3,False,False,False,False,True,False,False,False
E6095,59,7,195,48,3,False,True,False,False,False,True,False,False
E6096,32,32,122,32,3,False,False,True,False,False,False,False,False
E6097,35,14,154,14,3,False,False,False,False,True,False,True,False
E6098,51,26,166,23,1,False,True,False,False,False,True,False,False
E6099,34,29,212,35,3,False,False,False,False,False,False,False,False
E6100,31,21,178,33,2,False,False,True,False,False,False,False,False
E6101,46,28,215,25,3,False,False,False,False,False,True,False,False
E6102,47,29,137,39,5,False,False,False,False,False,True,False,False
E6103,31,1,245,21,5,False,True,False,False,False,True,False,False
E6104,58,14,196,15,5,False,False,False,True,False,True,False,False
E6105,54,26,185,39,5,False,False,False,False,True,False,False,False
E6106,39,6,139,41,1,False,False,False,True,False,True,False,False
E6107,26,26,137,15,4,True,False,False,False,False,True,False,False
E6108,58,20,191,4,3,False,False,False,False,False,False,False,False
E6109,48,12,241,5,4,False,False,False,True,True,False,False,False
E6110,21,16,185,41,4,True,False,False,False,False,True,False,True
E6111,55,10,218,23,3,False,True,False,False,False,True,False,False
E6112,28,9,145,29,3,False,False,False,False,False,True,False,False
E6113,27,32,124,36,3,False,True,False,False,False,True,False,False
E6114,31,13,199,31,3,True,False,False,False,True,False,False,False
E6115,59,7,225,18,5,False,True,False,False,True,False,False,False
E6116,24,32,130,44,4,False,True,False,False,False,True,False,False
E6117,45,6,249,27,2,False,False,True,False,False,False,False,False
E6118,32,33,152,46,3,True,False,False,False,False,True,False,False
E6119,46,6,143,7,2,False,True,False,False,False,True,False,False
E6120,58,6,165,42,5,False,False,False,True,False,False,False,False
E6121,32,6,137,0,5,True,False,False,False,False,True,False,False
E6122,57,19,127,3,3,False,False,True,False,False,True,False,False
E6123,44,17,204,21,4,False,False,False,False,True,False,False,False
E6124,36,13,230,21,4,False,True,False,False,False,False,False,False
E6125,33,13,176,29,2,False,False,False,True,False,True,False,False
E6126,45,20,124,26,5,False,False,True,False,False,True,False,False
E6127,24,26,132,26,3,True,False,False,False,True,False,False,False
E6128,31,25,202,12,1,False,True,False,False,False,True,False,False
E6129,52,26,209,38,3,False,False,True,False,True,False,False,False
E6130,27,23,188,26,3,False,False,True,False,False,True,False,False
E6131,31,4,151,38,3,False,False,False,True,False,False,False,False
E6132,48,27,221,37,4,False,False,False,False,True,False,False,False
E6133,43,31,249,7,4,False,False,False,False,False,True,False,True
E6134,43,23,188,11,4,False,False,False,False,True,False,False,True
E6135,48,5,191,23,3,True,False,False,False,False,True,False,False
E6136,46,9,230,17,3,False,False,True,False,False,True,False,False
E6137,45,2,184,14,3,True,False,False,False,True,False,False,True
E6138,49,6,136,15,3,False,False,True,False,False,False,False,False
E6139,39,28,199,32,3,False,False,False,True,False,True,False,False
E6140,53,33,248,9,5,False,False,False,True,False,False,False,False
E6141,56,6,122,46,5,True,False,False,False,True,False,False,False
E6142,34,16,246,23,2,True,False,False,False,False,True,False,False
E6143,34,12,247,44,4,False,False,False,True,False,False,False,False
E6144,55,20,189,18,4,False,True,False,False,False,False,False,True
E6145,50,30,171,26,5,False,False,False,False,False,False,False,False
E6146,48,8,241,44,3,False,False,False,False,False,True,False,True
E6147,37,12,122,40,4,False,False,False,True,False,True,False,False
E6148,23,16,213,30,3,False,False,False,False,False,False,False,True
E6149,36,7,166,20,1,False,True,False,False,True,False,False,False
E6150,50,8,194,15,1,False,True,False,False,False,True,False,False
E6151,49,8,210,22,2,False,False,True,False,False,False,False,False
E6152,35,29,205,13,3,True,False,False,False,True,False,False,False
E6153,45,6,125,22,3,False,False,False,False,True,False,True,False
E6154,58,16,214,40,4,False,True,False,False,False,True,False,True
E6155,58,4,180,17,4,True,False,False,False,False,False,False,False
E6156,43,16,162,35,5,True,False,False,False,False,True,True,True
E6157,45,0,175,11,3,False,False,True,False,False,True,False,False
E6158,27,15,233,36,5,True,False,False,False,False,False,False,False
E6159,42,16,166,10,3,True,False,False,False,False,True,False,True
E6160,37,29,150,4,3,False,False,False,True,False,False,False,True
E6161,38,30,221,20,4,False,False,True,False,True,False,False,False
E6162,30,34,183,31,4,False,False,True,False,False,True,False,False
E6163,30,7,209,28,2,False,False,False,False,True,False,False,False
E6164,27,29,210,6,4,True,False,False,False,True,False,False,False
E6165,58,20,165,35,4,False,False,False,False,True,False,False,False
E6166,47,14,229,39,5,False,True,False,False,False,True,False,True
E6167,53,33,214,26,5,True,False,False,False,False,False,False,False
E6168,21,26,143,5,4,False,True,False,False,False,True,False,False
E6169,54,1,208,37,4,False,False,False,True,True,False,False,False
E6170,24,9,156,3,5,True,False,False,False,False,False,True,False
E6171,37,4,148,45,5,False,False,False,False,True,False,False,False
E6172,24,26,226,34,4,False,False,False,False,False,False,False,False
E6173,46,3,249,9,4,True,False,False,False,False,False,False,False
E6174,24,12,210,37,2,False,False,False,False,False,True,False,False
E6175,21,16,175,49,4,True,False,False,False,True,False,False,False
E6176,27,20,197,29,3,False,False,True,False,False,True,True,False
E6177,50,22,190,41,3,False,False,False,False,False,False,False,False
E6178,29,32,155,8,3,True,False,False,False,False,True,True,False
E6179,55,14,193,15,3,True,False,False,False,True,False,False,False
E6180,28,13,148,3,3,False,False,False,False,False,False,False,True
E6181,44,8,199,25,4,False,False,True,False,False,True,False,False
E6182,39,29,221,28,4,False,False,False,False,True,False,False,False
E6183,56,28,152,27,3,True,False,False,False,False,False,False,False
E6184,47,22,212,10,4,False,False,True,False,False,False,False,True
E6185,52,33,231,27,5,False,True,False,False,False,True,False,False
E6186,34,6,242,43,3,False,False,False,True,True,False,False,False
E6187,38,8,127,31,3,False,False,False,False,False,True,False,True
E6188,48,3,237,23,3,True,False,False,False,False,True,True,False
E6189,49,1,128,41,5,False,False,True,False,True,False,False,True
E6190,36,26,140,38,3,False,False,True,False,False,False,False,False
E6191,55,32,248,6,5,False,True,False,False,False,False,False,False
E6192,51,31,165,17,3,False,False,False,False,False,True,False,True
E6193,24,26,181,2,2,False,False,True,False,False,True,True,False
E6194,57,27,121,43,2,False,True,False,False,True,False,False,False
E6195,37,2,223,45,3,True,False,False,False,False,True,False,False
E6196,59,7,194,19,3,False,True,False,False,True,False,False,False
E6197,46,21,220,33,3,False,False,False,False,True,False,True,False
E6198,59,13,207,29,3,False,True,False,False,False,True,False,False
E6199,24,14,247,8,3,False,False,True,False,False,False,False,True
E6200,50,3,202,9,4,False,False,True,False,False,True,False,False
E6201,50,17,124,5,4,False,False,False,True,False,True,False,False
E6202,42,0,212,16,4,False,True,False,False,True,False,False,False
E6203,31,11,158,14,5,True,False,False,False,False,True,False,False
E6204,22,16,247,32,3,False,False,False,False,False,True,False,False
E6205,32,18,185,12,1,False,False,False,True,True,False,False,False
E6206,50,6,164,41,3,False,True,False,False,True,False,False,False
E6207,56,8,194,43,3,True,False,False,False,True,False,False,False
E6208,38,7,220,21,3,False,False,False,True,False,True,False,True
E6209,46,24,212,15,5,False,False,True,False,True,False,False,False
E6210,27,6,238,33,4,False,False,False,False,False,False,False,False
E6211,21,7,151,2,2,False,True,False,False,False,False,False,False
E6212,46,23,228,7,3,True,False,False,False,True,False,False,True
E6213,43,16,162,19,4,False,False,True,False,False,True,False,True
E6214,46,11,193,46,5,False,False,False,True,False,True,False,True
E6215,26,30,158,23,1,False,False,False,False,False,False,False,False
E6216,26,11,145,17,3,False,False,False,True,True,False,False,True
E6217,28,1,191,22,5,False,False,False,True,False,True,False,False
E6218,44,11,221,0,5,True,False,False,False,False,True,False,False
E6219,42,26,145,1,3,False,False,True,False,False,True,False,False
E6220,39,6,151,4,1,False,True,False,False,True,False,False,False
E6221,57,12,165,17,3,True,False,False,False,True,False,False,False
E6222,38,0,154,15,4,False,False,False,False,True,False,False,False
E6223,51,34,141,9,3,False,False,False,True,True,False,False,False
E6224,57,29,241,28,5,False,False,False,False,True,False,False,True
E6225,50,30,122,34,3,True,False,False,False,False,True,False,False
E6226,53,16,165,24,3,True,False,False,False,False,True,False,False
E6227,30,7,127,41,4,False,True,False,False,False,True,True,False
E6228,57,2,123,23,3,False,False,False,True,True,False,False,True
E6229,32,9,134,12,3,True,False,False,False,True,False,False,False
E6230,50,33,163,20,3,False,False,False,False,False,False,False,False
E6231,47,21,239,41,4,False,True,False,False,True,False,False,False
E6232,59,3,195,42,2,False,False,False,False,False,False,False,False
E6233,29,31,231,38,3,False,False,False,True,False,False,False,False
E6234,41,28,206,33,4,False,True,False,False,True,False,True,True
E6235,32,10,137,18,3,False,True,False,False,False,False,False,False
E6236,49,12,171,27,5,False,True,False,False,False,True,False,False
E6237,53,3,173,26,3,False,False,True,False,False,True,False,False
E6238,35,1,161,49,3,False,True,False,False,False,False,False,False
E6239,22,33,212,25,3,False,False,False,False,False,True,False,True
E6240,59,21,151,10,4,False,False,False,False,False,True,False,False
E6241,38,4,202,48,2,False,False,False,True,False,True,False,False
E6242,23,8,200,34,4,True,False,False,False,False,True,False,False
E6243,27,19,185,19,1,True,False,False,False,False,True,False,False
E6244,38,20,201,11,3,False,False,True,False,True,False,False,False
E6245,58,16,197,27,3,False,True,False,False,True,False,False,True
E6246,57,11,173,1,2,False,False,True,False,False,False,False,True
E6247,53,27,192,0,1,False,False,False,True,True,False,False,True
E6248,51,17,133,8,2,False,False,False,True,False,True,False,False
E6249,31,2,154,21,3,True,False,False,False,False,True,False,True
E6250,24,4,197,39,4,False,False,False,True,True,False,False,False
E6251,38,13,171,26,4,False,True,False,False,True,False,False,False
E6252,24,25,191,8,1,False,False,False,False,True,False,False,True
E6253,54,18,185,6,3,False,False,False,True,False,True,False,True
E6254,49,16,200,35,4,False,False,True,False,False,False,False,False
E6255,44,3,196,47,2,False,True,False,False,False,True,False,True
E6256,42,34,237,37,5,False,False,False,True,False,True,False,False
E6257,22,23,192,49,3,False,False,False,True,False,True,False,False
E6258,26,12,146,1,4,False,True,False,False,False,False,True,False
E6259,45,32,157,42,3,False,False,False,True,False,True,False,False
E6260,41,14,205,4,2,False,False,False,False,True,False,False,False
E6261,36,14,220,16,3,True,False,False,False,False,True,False,False
E6262,51,30,222,36,4,False,True,False,False,False,False,False,False
E6263,34,27,150,34,3,False,False,True,False,False,True,False,False
E6264,59,9,159,7,3,False,False,False,True,False,False,False,False
E6265,48,6,192,42,2,True,False,False,False,True,False,False,False
E6266,52,32,249,2,3,False,False,True,False,False,False,True,False
E6267,48,6,201,2,3,False,False,True,False,True,False,False,False
E6268,29,4,151,0,3,False,False,False,False,True,False,False,False
E6269,42,25,207,23,2,True,False,False,False,False,True,False,False
E6270,52,15,221,44,3,False,True,False,False,True,False,False,False
E6271,25,7,208,29,4,True,False,False,False,False,True,False,False
E6272,43,21,208,41,5,True,False,False,False,False,False,False,False
E6273,25,33,151,25,4,False,False,True,False,False,False,False,False
E6274,52,27,173,37,2,False,False,False,False,False,True,True,False
E6275,30,6,215,42,3,False,False,False,False,False,True,False,False
E6276,59,27,233,39,1,True,False,False,False,False,False,False,True
E6277,35,1,143,42,2,True,False,False,False,False,True,False,False
E6278,27,8,149,37,3,False,False,False,True,False,False,False,False
E6279,49,5,216,43,2,False,False,True,False,False,False,False,False
E6280,23,0,174,49,2,False,True,False,False,True,False,True,False
E6281,39,2,183,2,2,False,True,False,False,True,False,False,False
E6282,30,9,152,12,3,False,False,False,False,False,True,False,False
E6283,48,22,165,35,2,False,False,True,False,False,False,False,True
E6284,49,32,152,40,3,False,False,False,False,False,False,False,True
E6285,35,8,149,47,4,False,True,False,False,False,True,True,False
E6286,55,12,198,11,2,True,False,False,False,True,False,False,False
E6287,26,27,211,19,2,False,False,True,False,True,False,False,False
E6288,32,6,215,38,1,False,False,True,False,False,False,False,True
E6289,58,25,149,43,3,False,False,False,True,False,True,True,True
E6290,33,15,225,7,4,True,False,False,False,False,True,False,False
E6291,49,25,221,46,1,True,False,False,False,False,False,False,False
E6292,39,31,186,1,3,False,False,False,False,False,False,False,True
E6293,23,0,129,10,4,False,False,True,False,False,True,False,True
E6294,28,20,205,20,3,False,False,False,False,False,True,False,False
E6295,28,12,180,36,4,True,False,False,False,False,True,False,False
E6296,40,25,142,5,4,False,False,False,True,False,True,True,False
E6297,24,8,130,18,1,False,False,True,False,False,True,False,False
E6298,41,22,135,29,3,True,False,False,False,True,False,False,False
